Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Año,Mes,AñoMes,Canal,Ingreso Validado,Origen Precio,Origen Artículo,Estado Calidad
TXN_3573477,CUST_18,Milk Products,Item_19_MILK,32.0,,,Cash,In-store,2023-08-22,Sí,2023,8,2023-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4090954,CUST_21,Milk Products,Item_19_MILK,32.0,,,Credit Card,Online,2024-08-03,No,2024,8,2024-08,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5238332,CUST_23,Beverages,Item_14_BEV,24.5,,,Digital Wallet,Online,2025-01-15,No,2025,1,2025-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9208311,CUST_06,Electric household essentials,Item_20_EHE,33.5,,,Digital Wallet,In-store,2023-04-12,Desconocido,2023,4,2023-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3964699,CUST_15,Patisserie,Item_17_PAT,29.0,,,Credit Card,In-store,2023-12-19,Desconocido,2023,12,2023-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3306261,CUST_15,Electric household essentials,Item_2_EHE,6.5,,,Digital Wallet,In-store,2024-03-25,No,2024,3,2024-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9478937,CUST_05,Patisserie,Item_13_PAT,23.0,,,Digital Wallet,Online,2022-11-14,Sí,2022,11,2022-11,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4311947,CUST_18,Electric household essentials,Item_7_EHE,14.0,,,Digital Wallet,In-store,2023-07-17,No,2023,7,2023-07,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1834624,CUST_25,Patisserie,Item_24_PAT,39.5,,,Cash,In-store,2023-07-22,Sí,2023,7,2023-07,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9663281,CUST_10,Milk Products,Item_4_MILK,9.5,,,Digital Wallet,In-store,2024-06-08,Desconocido,2024,6,2024-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8047218,CUST_17,Food,Item_18_FOOD,30.5,,,Credit Card,Online,2024-02-14,Desconocido,2024,2,2024-02,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4475227,CUST_18,Electric household essentials,Item_12_EHE,21.5,,,Digital Wallet,Online,2024-05-10,Desconocido,2024,5,2024-05,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2305144,CUST_24,Food,Item_22_FOOD,36.5,,,Digital Wallet,Online,2022-06-15,Sí,2022,6,2022-06,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3311644,CUST_24,Computers and electric accessories,Item_19_CEA,32.0,,,Cash,Online,2025-01-01,Desconocido,2025,1,2025-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4259454,CUST_09,Computers and electric accessories,Item_20_CEA,33.5,,,Credit Card,In-store,2024-07-29,Sí,2024,7,2024-07,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8157843,CUST_11,Milk Products,Item_23_MILK,38.0,,,Digital Wallet,In-store,2023-03-29,Desconocido,2023,3,2023-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5211253,CUST_19,Furniture,Item_20_FUR,33.5,,,Credit Card,Online,2022-07-12,Sí,2022,7,2022-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8407265,CUST_08,Furniture,Item_25_FUR,41.0,,,Credit Card,In-store,2024-08-30,Desconocido,2024,8,2024-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2598056,CUST_05,Furniture,Item_15_FUR,26.0,,,Credit Card,In-store,2024-06-30,No,2024,6,2024-06,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1799662,CUST_23,Food,Item_12_FOOD,21.5,,,Digital Wallet,Online,2022-01-09,No,2022,1,2022-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6304327,CUST_18,Electric household essentials,Item_19_EHE,32.0,,,Credit Card,Online,2023-03-23,No,2023,3,2023-03,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8970327,CUST_06,Patisserie,Item_7_PAT,14.0,,,Digital Wallet,Online,2024-07-16,Desconocido,2024,7,2024-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5693955,CUST_08,Electric household essentials,Item_9_EHE,17.0,,,Credit Card,Online,2022-07-01,Desconocido,2022,7,2022-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4682522,CUST_07,Electric household essentials,Item_15_EHE,26.0,,,Cash,Online,2024-07-09,No,2024,7,2024-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7224775,CUST_02,Butchers,Item_12_BUT,21.5,,,Cash,In-store,2024-05-08,Sí,2024,5,2024-05,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4338398,CUST_07,Food,Item_4_FOOD,9.5,,,Digital Wallet,Online,2024-09-14,Desconocido,2024,9,2024-09,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9298092,CUST_09,Electric household essentials,Item_13_EHE,23.0,,,Digital Wallet,In-store,2022-11-14,No,2022,11,2022-11,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8812902,CUST_10,Computers and electric accessories,Item_5_CEA,11.0,,,Credit Card,Online,2022-11-17,Sí,2022,11,2022-11,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4194229,CUST_20,Beverages,Item_21_BEV,35.0,,,Credit Card,In-store,2022-02-02,Desconocido,2022,2,2022-02,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4879610,CUST_04,Food,Item_5_FOOD,11.0,,,Digital Wallet,Online,2022-08-05,Desconocido,2022,8,2022-08,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1223128,CUST_13,Butchers,Item_15_BUT,26.0,,,Digital Wallet,In-store,2023-10-24,No,2023,10,2023-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2252968,CUST_17,Patisserie,Item_8_PAT,15.5,,,Credit Card,Online,2022-12-11,No,2022,12,2022-12,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_8297757,CUST_17,Beverages,Item_3_BEV,8.0,,,Cash,Online,2022-12-27,Sí,2022,12,2022-12,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6330621,CUST_17,Electric household essentials,Item_25_EHE,41.0,,,Digital Wallet,Online,2024-01-12,Desconocido,2024,1,2024-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5545903,CUST_25,Milk Products,Item_12_MILK,21.5,,,Credit Card,In-store,2022-03-25,Sí,2022,3,2022-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2414883,CUST_04,Food,Item_25_FOOD,41.0,,,Cash,In-store,2022-02-01,Desconocido,2022,2,2022-02,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1720372,CUST_20,Food,Item_5_FOOD,11.0,,,Credit Card,In-store,2023-10-23,Sí,2023,10,2023-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9279801,CUST_03,Furniture,Item_24_FUR,39.5,,,Credit Card,In-store,2022-05-27,Desconocido,2022,5,2022-05,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7072261,CUST_19,Patisserie,Item_23_PAT,38.0,,,Credit Card,In-store,2024-03-08,Desconocido,2024,3,2024-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_9493727,CUST_07,Milk Products,Item_22_MILK,36.5,,,Credit Card,Online,2023-09-20,No,2023,9,2023-09,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_6073559,CUST_19,Butchers,Item_12_BUT,21.5,,,Digital Wallet,Online,2023-07-18,No,2023,7,2023-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2912144,CUST_06,Electric household essentials,Item_20_EHE,33.5,,,Credit Card,In-store,2023-12-21,Desconocido,2023,12,2023-12,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3425314,CUST_09,Butchers,Item_3_BUT,8.0,,,Cash,In-store,2024-10-14,No,2024,10,2024-10,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_5573824,CUST_16,Patisserie,Item_25_PAT,41.0,,,Digital Wallet,In-store,2022-03-30,Sí,2022,3,2022-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2450919,CUST_15,Furniture,Item_7_FUR,14.0,,,Cash,Online,2024-04-11,Sí,2024,4,2024-04,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4174028,CUST_17,Butchers,Item_2_BUT,6.5,,,Credit Card,Online,2022-01-07,Desconocido,2022,1,2022-01,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2997457,CUST_02,Beverages,Item_14_BEV,24.5,,,Digital Wallet,Online,2023-07-04,No,2023,7,2023-07,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_3638067,CUST_11,Electric household essentials,Item_21_EHE,35.0,,,Digital Wallet,In-store,2022-04-21,Desconocido,2022,4,2022-04,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_1069238,CUST_23,Food,Item_1_FOOD,5.0,,,Digital Wallet,In-store,2022-08-13,No,2022,8,2022-08,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4823896,CUST_05,Milk Products,Item_3_MILK,8.0,,,Cash,In-store,2022-07-21,No,2022,7,2022-07,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_4397672,CUST_04,Beverages,Item_25_BEV,41.0,,,Credit Card,Online,2024-11-28,Sí,2024,11,2024-11,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_7422454,CUST_07,Butchers,Item_20_BUT,33.5,,,Cash,Online,2023-04-15,Desconocido,2023,4,2023-04,Online,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
TXN_2153066,CUST_17,Electric household essentials,Item_17_EHE,29.0,,,Digital Wallet,In-store,2024-03-28,No,2024,3,2024-03,In-store,,Original,Inferido: categoría + precio único,Importe/cantidad no recuperable
